"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
290,656288,"Canning, Griffin",1080,26.9,0.253,0.217,0.347,0.47,0.317,0.25,0.206,21,83,88,3.1,2639,88.2,87.28,61,155,135,-0.9000000000000057,5.73,112,155,120,148,304,326,299
290,676265,"Abbott, Cory",1197,24.2,0.292,0.375,0.318,0.667,0.437,0.391,0.267,21,72,90.7,8.1,2148,86.8,86.61,50,149,141,-0.20000000000000284,6.05,111,154,122,148,301,319,300
288,676092,"Snider, Collin",583,49.4,0.247,0.137,0.298,0.384,0.302,0.335,0.276,18,73,89.2,11,2676,86.3,86.39,39,139,149,0.10000000000000853,6.15,105,153,119,146,300,323,300
287,605525,"Wendelken, J.B.",1237,23.2,0.206,0.143,0.25,0.349,0.282,0.309,0.242,13,63,87,16.5,2629,84.4,84.03,34,124,163,-0.4000000000000057,6.06,109,150,120,147,301,324,296
286,543056,"Coulombe, Danny",759,37.7,0.227,0.197,0.286,0.424,0.313,0.301,0.224,15,66,85.6,14.3,2421,84.1,83.4,55,170,116,-0.6999999999999886,5.69,107,158,114,149,298,328,293
285,642130,"Taylor, Blake",1053,27.1,0.25,0.324,0.216,0.574,0.351,0.319,0.235,17,68,87.3,14.6,2264,83.1,83.64,33,132,153,0.5,6.61,114,153,117,149,290,318,291
285,572971,"Keuchel, Dallas",3891,7.3,0.377,0.226,0.515,0.604,0.427,0.349,0.287,20,53,89.8,12.4,2355,77.6,77.17,39,104,181,-0.3999999999999915,5.93,113,152,114,149,296,317,294
284,676664,"Sears, JP",1079,26.3,0.13,0.093,0.15,0.222,0.221,0.24,0.158,7,54,83,17.6,2495,79.2,79.42,35,107,177,0.20000000000000284,6.34,109,153,116,149,300,323,293
284,650644,"Civale, Aaron",3497,8.1,0.304,0.217,0.31,0.522,0.368,0.344,0.273,21,69,88,16.3,2739,82.9,82.07,30,143,141,-0.8000000000000114,5.73,108,152,121,148,301,322,294
283,621219,"Mills, Alec",2238,12.6,0.254,0.03,0.415,0.284,0.245,0.238,0.23,17,67,81.9,10.5,2534,76.6,75.93,36,121,162,-0.6999999999999886,6.01,106,153,117,149,299,323,296
283,665795,"Cabrera, Edward",1697,16.7,0.113,0.129,0.152,0.242,0.237,0.288,0.179,7,62,85.3,8.5,2409,87.1,86.65,54,131,152,-0.5,6.49,106,152,117,149,301,318,286
281,622098,"Smith, Drew",1390,20.2,0.228,0.215,0.289,0.443,0.296,0.257,0.2,18,79,85.5,15.8,2811,85.4,84.9,51,141,140,-0.5,5.89,107,154,119,146,300,325,298
281,657024,"Swanson, Erik",1444,19.5,0.25,0.176,0.311,0.426,0.31,0.257,0.22,17,68,83.8,20.6,2325,85.4,85.9,37,136,145,0.5,6.75,109,151,117,146,299,321,288
281,621366,"Borucki, Ryan",784,35.8,0.188,0.328,0.208,0.516,0.333,0.297,0.189,12,64,88.7,11.5,2431,87.1,87.21,61,136,145,0.10000000000000853,6.49,111,151,122,147,289,319,291
280,607359,"Patton, Spencer",816,34.3,0.179,0.077,0.25,0.256,0.209,0.205,0.174,14,78,85,17,1971,83.4,83.02,44,150,130,-0.4000000000000057,6.13,114,155,124,147,303,324,294
279,593958,"Rodriguez, Eduardo",4190,6.7,0.27,0.254,0.298,0.524,0.344,0.382,0.297,17,63,90.9,13.5,2147,82.2,81.49,27,114,165,-0.7000000000000028,6.09,110,155,116,149,297,330,292
279,641447,"Castano, Daniel",910,30.7,0.182,0.055,0.233,0.236,0.207,0.265,0.236,10,55,85.4,18.3,2424,80.9,80.34,29,121,158,-0.6000000000000085,6.01,108,151,114,150,296,312,290
278,669270,"Kuhnel, Joel",934,29.8,0.328,0.23,0.436,0.557,0.388,0.279,0.227,20,61,88,10,2365,86.8,84.91,40,115,163,-1.8999999999999915,6.79,112,150,121,145,294,318,287
278,642203,"Widener, Taylor",1545,18,0.281,0.172,0.39,0.453,0.345,0.28,0.21,18,64,88.3,14.1,2246,84.2,84.52,36,125,153,0.29999999999999716,6.5,109,153,120,149,296,325,294
277,622253,"Tate, Dillon",2119,13.1,0.228,0.228,0.286,0.456,0.311,0.224,0.169,13,57,83.6,13.4,2435,80.4,80.37,41,117,160,0,6.3,108,154,118,148,306,323,293
277,641312,"Anderson, Shaun",458,60.5,0.362,0.087,0.417,0.449,0.381,0.331,0.279,25,69,89.2,18.3,2749,86.8,87.39,39,138,139,0.6000000000000085,6.56,110,152,122,148,298,323,297
276,600917,"Leclerc, José",782,35.3,0.156,0.091,0.239,0.247,0.19,0.169,0.13,12,77,83,30.1,2583,83.3,82.22,59,139,137,-1.0999999999999943,5.52,113,152,118,147,298,319,295
276,503285,"O'Day, Darren",574,48.1,0.233,0.2,0.25,0.433,0.326,0.316,0.243,14,60,84.3,19.4,2308,78.4,78.65,35,128,148,0.29999999999999716,6.54,109,151,119,145,306,326,293
275,671345,"Foley, Jason",1159,23.7,0.295,0.164,0.333,0.459,0.347,0.325,0.265,18,61,88.6,17.9,2246,85.5,86.03,32,122,153,0.5,6.56,109,154,118,146,302,328,292
272,664054,"Stashak, Cody",535,50.8,0.171,0.071,0.286,0.243,0.192,0.215,0.174,12,70,85.6,25,2167,82.3,81.59,67,152,120,-0.7000000000000028,5.78,103,150,115,145,300,331,296
269,621248,"Garza Jr., Ralph",999,26.9,0.194,0.145,0.25,0.339,0.254,0.23,0.188,12,62,84.8,20.9,2386,77,76.39,36,116,153,-0.5999999999999943,6,106,152,117,147,302,327,292
269,669920,"Alexander, Jason",1160,23.2,0.227,0.273,0.214,0.5,0.342,0.321,0.23,10,44,86.4,18.5,2512,81.2,81.13,27,95,174,-0.10000000000000853,6.22,111,152,119,145,296,316,296
268,650530,"Garcia, Bryan",1048,25.6,0.238,0.127,0.302,0.365,0.302,0.303,0.216,15,63,87.6,15.7,2254,86.4,85.8,48,117,151,-0.6000000000000085,5.9,106,153,118,146,301,327,296
267,621383,"Banks, Tanner",897,29.8,0.286,0.238,0.259,0.524,0.366,0.368,0.296,18,63,90,10.1,2319,86.7,86.46,22,145,122,-0.20000000000000284,5.92,108,150,113,147,297,324,299
267,689225,"Brieske, Beau",1287,20.7,0.288,0.153,0.28,0.441,0.322,0.368,0.331,17,59,87.6,11,2187,86.2,85.88,27,124,143,-0.29999999999999716,5.73,110,156,118,147,304,331,293
266,543606,"Odorizzi, Jake",3645,7.3,0.215,0.231,0.2,0.446,0.283,0.34,0.271,14,65,86.5,14.5,2050,82.8,82.72,23,109,157,-0.09999999999999432,6.12,111,155,120,149,296,323,291
265,519242,"Sale, Chris",838,31.6,0.154,0.077,0.243,0.231,0.224,0.254,0.19,10,65,82.7,2.8,2256,78.2,77.87,35,114,151,-0.29999999999999716,6.2,107,152,115,150,288,329,298
265,656271,"Burke, Brock",1330,19.9,0.196,0.107,0.227,0.304,0.215,0.253,0.228,11,56,84.7,6.8,2158,87.2,88.08,33,127,138,0.8999999999999915,6.85,112,154,118,148,300,323,296
261,533167,"Shoemaker, Matt",1064,24.5,0.238,0.254,0.192,0.492,0.33,0.352,0.238,15,63,85,17.4,2076,82.2,81.78,30,127,134,-0.4000000000000057,6.12,103,153,115,148,302,335,298
260,543351,"Jackson, Jay",403,64.5,0.212,0.212,0.273,0.423,0.303,0.299,0.205,11,52,87.5,19.2,2367,84.9,84.74,40,126,134,-0.20000000000000284,6.16,111,152,112,147,300,323,295
259,617228,"Sawamura, Hirokazu",1783,14.5,0.189,0.243,0.143,0.432,0.265,0.285,0.213,7,37,82.6,23.5,2294,86.1,85.98,47,111,148,-0.09999999999999432,6.26,107,151,117,146,295,327,293
259,643290,"Dunn, Justin",1410,18.4,0.163,0.087,0.208,0.25,0.202,0.31,0.262,13,80,87.4,15,2432,83.7,79.12,42,136,123,-4.6000000000000085,6.5,113,155,123,148,293,322,293
259,606625,"Moronta, Reyes",689,37.6,0.192,0.019,0.345,0.212,0.206,0.159,0.114,10,52,77.9,32.6,2485,81.9,81.9,41,93,166,0,6.32,110,154,122,148,302,319,291
257,670090,"Mills, Wyatt",733,35.1,0.262,0.131,0.333,0.393,0.319,0.286,0.23,16,61,83.3,14.3,2391,81.3,81.76,28,109,148,0.5,6.71,110,153,118,146,300,324,294
255,676979,"Crochet, Garrett",915,27.9,0.141,0.028,0.323,0.169,0.168,0.172,0.126,10,71,84.5,18.7,2250,85.2,86.08,56,125,130,0.8999999999999915,6.85,110,150,113,147,297,318,297
254,677976,"Dobnak, Randy",765,33.2,0.333,0.481,0.333,0.815,0.484,0.495,0.356,18,54,91.7,14,2428,84.2,83.13,41,110,144,-1.1000000000000085,5.52,105,155,117,148,300,329,296
253,621016,"Cuas, Jose",687,36.8,0.169,0.102,0.243,0.271,0.277,0.289,0.18,10,59,89.8,10.7,2669,82.1,82.07,47,112,141,0,6.37,106,155,116,147,302,323,297
253,502085,"Robertson, David",1268,20,0.188,0.167,0.2,0.354,0.295,0.276,0.191,9,48,85,16.3,2648,83.7,84.17,50,134,119,0.5,6.56,108,150,115,152,296,324,293
252,650496,"Mejía, J.C.",1041,24.2,0.122,0.184,0.15,0.306,0.279,0.273,0.132,6,49,87.1,33.7,2522,82.8,82.58,43,101,151,-0.20000000000000284,6.03,110,152,122,148,296,320,291
251,607625,"Lugo, Seth",1809,13.9,0.333,0.267,0.364,0.6,0.405,0.369,0.312,20,60,87,18.4,2422,88.6,88.35,33,117,134,-0.29999999999999716,5.94,108,153,116,147,307,328,298
249,624647,"González, Victor",557,44.7,0.226,0.129,0.316,0.355,0.276,0.287,0.225,14,62,81.9,6.1,2499,85.2,85.23,46,112,137,0,6.16,107,155,116,150,298,316,292
246,605347,"López, Jorge",3327,7.4,0.222,0.143,0.324,0.365,0.283,0.316,0.264,14,63,85.9,13.6,2301,86.6,86.93,41,120,126,0.30000000000001137,6.34,107,152,118,147,306,322,290
245,594311,"Gustave, Jandel",760,32.2,0.106,0.021,0.161,0.128,0.146,0.19,0.122,5,47,87.7,18.3,2392,85.9,85.39,22,85,160,-0.5,5.79,108,151,119,144,298,317,296
243,676051,"Heuer, Codi",1049,23.2,0.151,0.057,0.233,0.208,0.192,0.213,0.171,8,53,77.2,10.6,2079,87.3,88.89,54,120,123,1.6000000000000085,7.12,108,150,117,148,301,320,295
243,668820,"Kranick, Max",750,32.4,0.246,0.158,0.295,0.404,0.315,0.291,0.22,14,57,85,17.7,2095,87.8,88.56,42,137,106,0.7999999999999972,6.62,108,151,118,148,300,322,291
243,528748,"Castellanos, Humberto",1474,16.5,0.259,0.293,0.25,0.552,0.369,0.38,0.283,15,58,88.4,19.7,2057,86.4,85.88,16,116,127,-0.5,5.98,110,151,117,149,301,326,299
241,656257,"Brigham, Jeff",419,57.5,0.263,0.123,0.4,0.386,0.325,0.304,0.242,15,57,85.8,21.4,2831,82.2,81.55,31,105,136,-0.6000000000000085,6.03,111,153,117,149,298,314,291
241,681810,"Warren, Austin",572,42.1,0.242,0.177,0.283,0.419,0.298,0.343,0.253,15,62,92.2,9.8,2603,86.7,85.07,35,120,121,-1.6000000000000085,6.38,113,155,119,150,301,325,295
240,593974,"Peralta, Wandy",1624,14.8,0.327,0.192,0.441,0.519,0.372,0.265,0.231,17,52,84.1,15.9,2263,87.9,87.54,53,122,118,-0.4000000000000057,6.02,111,153,119,147,293,322,289
238,641871,"Middleton, Keynan",771,30.9,0.229,0.129,0.254,0.357,0.284,0.305,0.257,16,70,86.4,13.4,2395,85.2,85.81,40,135,103,0.5999999999999943,6.6,109,152,119,147,299,321,294
238,661563,"Gil, Luis",615,38.7,0.164,0.066,0.281,0.23,0.23,0.227,0.155,10,61,88.4,19.3,2492,85.4,86.43,41,111,127,1,6.85,111,151,124,147,301,320,283
236,596082,"Reed, Jake",467,50.5,0.254,0.238,0.289,0.492,0.344,0.328,0.234,16,63,86.3,20.3,2452,81,79.33,36,117,119,-1.7000000000000028,5.26,108,153,115,148,305,323,293
234,693821,"Elder, Bryce",873,26.8,0.205,0.045,0.31,0.25,0.249,0.266,0.202,9,44,87.4,15.7,2413,82.4,81.79,37,101,133,-0.6000000000000085,5.81,115,154,125,147,311,325,299
232,657508,"Baumann, Mike",765,30.3,0.259,0.086,0.311,0.345,0.295,0.288,0.251,15,58,91.1,7.5,2309,90.9,91.26,25,113,119,0.3999999999999915,6.45,108,153,121,149,301,322,295
229,657140,"Wright, Kyle",2830,8.1,0.3,0.26,0.297,0.56,0.372,0.382,0.283,15,50,86.9,17.7,2394,89.6,90.23,31,110,119,0.6000000000000085,6.47,112,153,121,148,306,322,297
228,571927,"Matz, Steven",3406,6.7,0.313,0.229,0.333,0.542,0.386,0.278,0.223,15,48,83.4,9.6,2087,88.9,89.32,20,100,128,0.3999999999999915,6.42,106,154,118,148,293,319,289
227,642152,"Trivino, Lou",2132,10.6,0.109,0.091,0.227,0.2,0.17,0.168,0.115,6,55,74.1,14.2,2558,81.9,81.64,45,96,131,-0.30000000000001137,6.24,109,153,120,148,301,326,290
226,624133,"Suárez, Ranger",4178,5.4,0.143,0.119,0.217,0.262,0.208,0.218,0.161,6,42,80.7,16.7,2081,83.5,83.47,31,83,143,0,6.21,111,153,117,148,297,323,288
226,669169,"Heasley, Jonathan",2046,11,0.254,0.169,0.231,0.424,0.312,0.33,0.278,15,59,87.8,9.9,2275,85.6,84.84,25,119,107,-0.7999999999999972,6.25,106,154,117,148,300,324,299
224,661309,"Martínez, Adrián",1015,22.1,0.25,0.107,0.273,0.357,0.269,0.253,0.222,7,28,81.3,8.6,1936,82,81.29,32,79,145,-0.7000000000000028,6.1,109,153,116,150,301,323,297
220,661440,"Llovera, Mauricio",451,48.8,0.209,0.093,0.296,0.302,0.252,0.239,0.181,9,43,79.2,19.6,2387,83.3,83.17,33,102,118,-0.09999999999999432,6.18,113,154,119,150,295,326,295
219,678394,"Bello, Brayan",997,22,0.277,0.149,0.382,0.426,0.331,0.288,0.252,13,47,85.2,11,2497,85,85.04,20,91,128,0,6.31,106,153,115,149,293,329,292
217,607179,"Weems, Jordan",872,24.9,0.226,0.057,0.333,0.283,0.23,0.236,0.223,12,53,89.3,14.2,2246,87.7,88.09,32,113,104,0.3999999999999915,6.47,113,153,122,148,302,317,294
215,621348,"Clay, Sam",903,23.8,0.17,0.085,0.241,0.255,0.241,0.31,0.218,8,47,85.3,20.3,2543,84.3,83.07,31,92,123,-1.2000000000000028,5.61,111,155,120,147,297,319,299
215,657612,"Hill, Tim",1706,12.6,0.233,0.186,0.222,0.419,0.28,0.265,0.211,10,43,85.4,23.2,2088,84,84.54,21,84,131,0.5,6.82,116,150,117,148,292,316,307
214,650828,"Santana, Edgar",610,35.1,0.182,0.073,0.273,0.255,0.196,0.242,0.217,10,55,85.5,13.4,2210,86.6,84.68,51,114,100,-1.8999999999999915,5.42,109,152,128,145,304,319,291
213,657770,"Stout, Eric",450,47.3,0.255,0.157,0.364,0.412,0.341,0.261,0.176,13,51,87.4,29.6,2480,80.1,79.09,24,92,121,-1,5.77,106,150,117,148,295,322,296
213,665625,"Peguero, Elvis",372,57.3,0.292,0.208,0.333,0.5,0.372,0.32,0.247,14,48,85.4,8.2,2517,90.8,91.51,34,118,95,0.7000000000000028,6.65,115,152,121,154,296,324,296
212,571882,"Law, Derek",644,32.9,0.241,0.224,0.289,0.466,0.329,0.33,0.254,14,58,89.3,6.7,2308,86.5,87.03,44,112,100,0.5,6.53,104,151,116,147,297,325,292
212,607644,"Means, John",2463,8.6,0.268,0.071,0.319,0.339,0.293,0.329,0.295,15,56,86.2,17.9,2319,86.2,86.2,34,114,98,0,6.17,113,157,114,151,293,324,299
210,656986,"Sousa, Bennett",365,57.5,0.216,0.098,0.25,0.314,0.266,0.24,0.189,11,51,84,-1.8,2141,87.3,87.38,34,102,108,0.10000000000000853,6.31,107,150,110,146,296,323,300
209,453265,"Watson, Tony",866,24.1,0.098,0.024,0.174,0.122,0.095,0.139,0.139,4,41,78.4,-1.5,2373,83.1,82.75,37,89,120,-0.3999999999999915,6.01,115,157,110,153,296,324,302
208,542947,"Bleier, Richard",1453,14.3,0.116,0.023,0.208,0.14,0.125,0.116,0.109,5,43,81.1,9,2016,78.2,78.38,40,92,116,0.20000000000000284,6.61,113,149,113,150,293,315,296
208,642121,"Sulser, Cole",1689,12.3,0.304,0.087,0.361,0.391,0.318,0.296,0.252,14,46,85.3,16,2267,85.6,86.1,31,106,102,0.5,6.62,107,153,119,148,302,321,289
208,605388,"Morgan, Adam",442,47.1,0.102,0.204,0.083,0.306,0.211,0.224,0.123,5,49,84.7,11,2792,82.6,81.92,46,100,108,-0.6999999999999886,5.74,110,152,116,149,294,320,301
207,622554,"Domínguez, Seranthony",837,24.7,0.212,0.135,0.435,0.346,0.264,0.222,0.148,11,52,88.8,4,2439,89.4,89.35,53,93,114,-0.10000000000000853,6.27,111,151,119,147,301,326,285
207,669358,"Baz, Shane",642,32.2,0.172,0.224,0.212,0.397,0.274,0.229,0.17,10,58,88.4,13.8,2517,87.4,88.12,51,119,88,0.6999999999999886,6.55,106,154,113,147,302,324,297
206,667463,"King, John",1445,14.3,0.268,0.122,0.345,0.39,0.294,0.313,0.269,11,41,90.7,13,2566,79.2,78.49,25,86,120,-0.7000000000000028,5.94,114,155,120,148,293,322,295
206,543766,"Shaw, Bryan",2336,8.8,0.222,0.278,0.25,0.5,0.361,0.338,0.229,12,54,85.2,18.5,2645,84.2,83.08,34,96,110,-1.1000000000000085,5.69,108,152,122,148,299,318,288
203,668678,"Gallen, Zac",5037,4,0.216,0.392,0.192,0.608,0.375,0.33,0.204,11,51,89,14.1,2473,86.2,86.9,32,94,109,0.7000000000000028,6.7,108,152,122,149,301,326,295
202,596027,"Maples, Dillon",565,35.8,0.093,0.047,0.235,0.14,0.203,0.222,0.126,4,43,81.1,11,2842,87.5,87.11,33,70,132,-0.4000000000000057,6.04,111,150,116,146,292,316,293
202,650382,"Hernandez, Darwinzon",936,21.6,0.405,0.357,0.5,0.762,0.498,0.318,0.269,17,42,91.4,11.6,2546,83.7,84.55,24,85,117,0.8999999999999915,6.75,110,155,119,148,291,327,298
202,663734,"Neidert, Nick",680,29.7,0.224,0.143,0.263,0.367,0.326,0.343,0.226,11,49,84.9,23.9,2137,84.7,84.52,23,105,97,-0.20000000000000284,6.17,106,148,118,148,300,315,287
201,547001,"Poteet, Cody",997,20.2,0.316,0.289,0.357,0.605,0.423,0.347,0.263,12,38,87.7,15.9,2826,85.7,84.79,24,91,110,-0.9000000000000057,5.84,104,152,122,149,296,314,287
201,657265,"Strzelecki, Peter",605,33.2,0.244,0.111,0.345,0.356,0.286,0.27,0.212,11,45,86.7,18.1,2974,82.9,83.07,26,82,119,0.19999999999998863,6.5,109,153,120,146,297,319,296
198,661255,"López, Yoan",410,48.3,0.255,0.234,0.37,0.489,0.326,0.27,0.213,12,47,91.9,13.9,2494,86.4,86.78,40,95,103,0.3999999999999915,6.79,108,152,120,147,303,331,303
198,669022,"Gore, MacKenzie",1258,15.7,0.286,0.122,0.406,0.408,0.349,0.343,0.257,14,49,87.9,10.1,1957,87.4,88.33,30,94,104,0.8999999999999915,6.8,112,158,119,149,292,314,295
196,658551,"Fernández, Junior",705,27.8,0.229,0.143,0.292,0.371,0.311,0.3,0.231,8,35,86.1,5.2,2086,88.8,89.21,36,81,115,0.4000000000000057,6.59,110,152,121,148,302,318,298
195,459429,"McGee, Jake",1507,12.9,0.213,0.191,0.286,0.404,0.262,0.208,0.188,10,47,83.6,16.1,1872,83.9,83.24,28,86,109,-0.7000000000000028,5.82,114,155,119,148,297,321,295
195,656730,"Megill, Trevor",1234,15.8,0.259,0.296,0.379,0.556,0.37,0.262,0.193,14,54,91.6,12.5,2697,87.5,88.27,39,96,99,0.7999999999999972,6.68,109,155,123,150,298,328,295
194,676534,"Faucher, Calvin",433,44.8,0.31,0.119,0.4,0.429,0.344,0.288,0.229,13,42,87.1,8.9,2780,88,86.88,28,92,102,-1.0999999999999943,5.59,108,151,113,148,301,322,294
193,661527,"Martinez, Seth",655,29.5,0.192,0.096,0.265,0.288,0.216,0.215,0.192,10,52,81.3,34.7,2461,79.5,80.11,40,100,93,0.5999999999999943,6.86,110,152,112,146,294,318,288
192,682051,"Hill, Garrett",1019,18.8,0.25,0.341,0.229,0.591,0.362,0.35,0.266,11,44,88.1,24.6,2527,82.6,83.08,21,91,101,0.5,6.39,103,152,117,143,303,331,289
190,605513,"Turnbull, Spencer",775,24.5,0.216,0.059,0.333,0.275,0.255,0.265,0.189,11,51,86.9,6.9,2523,85.3,85.55,35,93,97,0.20000000000000284,6.33,105,151,118,147,301,329,299
190,642083,"Slegers, Aaron",570,33.3,0.233,0.093,0.321,0.326,0.259,0.216,0.189,10,43,85.4,10,2090,86,86.87,25,87,102,0.9000000000000057,6.79,114,155,117,147,306,325,294
190,621381,"Strahm, Matt",900,21.1,0.237,0.079,0.3,0.316,0.284,0.256,0.199,9,38,85.4,13.8,2410,88.6,88.5,24,93,97,-0.09999999999999432,6.15,109,153,118,148,293,322,297
188,667297,"Nance, Tommy",1207,15.6,0.185,0.074,0.265,0.259,0.219,0.242,0.211,10,54,85.9,-7.9,2643,87,86.94,30,93,95,-0.09999999999999432,6.18,107,153,119,149,301,316,290
187,669923,"Kirby, George",2092,8.9,0.283,0.087,0.333,0.37,0.292,0.209,0.205,13,46,88.1,9.3,2188,85.5,85.89,13,93,94,0.4000000000000057,6.59,110,152,116,147,293,322,299
186,657240,"Merryweather, Julian",634,29.3,0.196,0.036,0.275,0.232,0.198,0.157,0.131,11,56,84.2,16,2317,87.9,88.36,28,91,95,0.5,6.55,104,153,120,148,299,321,290
185,642546,"Hernández, Jonathan",511,36.2,0.061,0.03,0.095,0.091,0.118,0.169,0.12,2,33,86.5,1.9,2520,87.3,87.39,32,73,112,0.10000000000000853,6.33,111,151,116,146,297,318,292
184,518633,"Duffy, Danny",1009,18.2,0.188,0.146,0.25,0.333,0.219,0.307,0.251,9,48,89.3,16.3,2501,83.4,84.16,33,84,100,0.7999999999999972,6.66,108,162,115,145,295,320,297
183,664139,"Gibaut, Ian",798,22.9,0.216,0.216,0.257,0.431,0.28,0.244,0.211,11,51,86.8,19.5,2494,84.9,83.44,26,98,85,-1.5,6.83,108,150,119,144,296,321,288
183,607457,"Barraclough, Kyle",407,45,0.244,0.268,0.259,0.512,0.334,0.289,0.224,10,41,83.6,26.5,2402,77.6,77.37,31,83,100,-0.19999999999998863,6.42,104,151,115,145,299,328,295
183,623167,"Flexen, Chris",5015,3.6,0.058,0,0.073,0.058,0.073,0.178,0.134,3,52,83,25,2539,80.9,80.37,24,102,81,-0.5,5.93,110,152,123,144,293,323,295
181,672391,"Ort, Kaleb",541,33.5,0.25,0.125,0.318,0.375,0.354,0.404,0.294,8,32,87.3,22.8,2376,85.9,85.45,27,77,104,-0.4000000000000057,6.07,106,154,120,149,290,328,292
179,660787,"De Los Santos, Yerry",449,39.9,0.262,0.19,0.375,0.452,0.323,0.294,0.235,11,42,85.2,16.7,2185,83.9,84.48,28,82,97,0.5999999999999943,6.73,109,152,115,148,301,321,298
179,622088,"Antone, Tejay",529,33.8,0.15,0.1,0.179,0.25,0.229,0.299,0.203,6,40,86.7,22.7,2846,83.6,84.08,21,70,109,0.5,6.49,107,153,117,147,304,323,288
178,685503,"Arihara, Kohei",1086,16.4,0.3,0.3,0.268,0.6,0.384,0.355,0.275,15,50,90,5.7,2172,81.7,81.97,15,93,85,0.29999999999999716,6.68,112,153,118,146,301,322,297
178,595939,"Ellis, Chris",565,31.5,0.25,0.068,0.355,0.318,0.313,0.337,0.264,11,44,94.4,8.6,2342,86,86,27,85,93,0,6.36,106,153,120,147,299,324,291
176,670059,"Holderman, Colin",432,40.7,0.114,0,0.235,0.114,0.157,0.158,0.089,4,35,84.7,29.1,2455,86.1,86.38,32,78,98,0.30000000000001137,6.37,111,154,120,148,300,322,297
173,656232,"Bielak, Brandon",1061,16.3,0.237,0.368,0.25,0.605,0.355,0.296,0.194,9,38,86.2,26.7,2383,82.9,81.58,25,70,103,-1.3000000000000114,5.51,111,153,117,147,292,326,289
171,489119,"Miley, Wade",3158,5.4,0.158,0.158,0.182,0.316,0.223,0.241,0.176,6,38,84.7,21,2317,79.1,78.63,32,84,87,-0.5,6.09,118,155,119,150,286,318,294
170,656322,"Coonrod, Sam",948,17.9,0.194,0.129,0.263,0.323,0.226,0.316,0.266,6,31,93.5,12.2,2465,90.7,91.02,22,72,98,0.29999999999999716,6.39,112,152,116,148,298,324,293
170,519076,"Nelson, Jimmy",523,32.5,0.029,0,0.053,0.029,0.151,0.208,0.089,1,35,82.1,20.2,2976,86.5,86.46,35,86,84,0,6.27,109,153,114,148,304,318,289
170,592222,"Claudio, Alex",637,26.7,0.2,0.08,0.313,0.28,0.205,0.176,0.172,5,25,86.3,13.8,2172,75.5,74.49,17,55,115,-1,5.87,117,159,118,153,298,323,299
168,676050,"Naughton, Packy",945,17.8,0.375,0.281,0.4,0.656,0.453,0.39,0.332,12,32,85,9.2,2316,81.5,80.79,22,70,98,-0.7000000000000028,5.72,115,156,114,150,298,323,301
167,543238,"Gose, Anthony",504,33.1,0,0,0,0,0.024,0.076,0.043,0,28,87.5,-5.3,2322,85.9,82.64,34,54,113,-3.3000000000000114,6.01,111,153,121,149,294,314,288
165,669214,"Menez, Conner",271,60.9,0.293,0.171,0.333,0.463,0.338,0.305,0.277,12,41,87.8,8.7,2118,82.5,83.06,21,95,70,0.5999999999999943,6.56,113,155,116,148,297,320,293
164,595881,"Beede, Tyler",1100,14.9,0.24,0.24,0.211,0.48,0.372,0.426,0.292,6,25,89.3,20.1,2068,88,88.28,17,57,107,0.29999999999999716,6.47,103,151,115,147,305,323,296
164,544365,"Bañuelos, Manny",718,22.8,0.276,0.138,0.364,0.414,0.411,0.433,0.318,8,29,82.5,9.7,2415,85.8,85.94,21,73,91,0.10000000000000853,6.34,107,149,115,147,297,318,291
163,607391,"Mazza, Chris",548,29.7,0.175,0.075,0.24,0.25,0.215,0.237,0.182,7,40,85.1,30,2330,78.7,79.38,32,86,77,0.7000000000000028,6.99,107,155,118,149,302,324,296
162,663989,"Vespi, Nick",446,36.3,0.268,0.293,0.381,0.561,0.368,0.362,0.257,11,41,88.2,16.6,2550,83.6,82.66,31,88,74,-0.8999999999999915,5.75,108,158,116,149,298,320,295
160,621295,"Wittgren, Nick",1499,10.7,0.321,0.143,0.346,0.464,0.38,0.377,0.277,9,28,86.4,16.7,2353,83.1,83.77,14,58,102,0.7000000000000028,6.75,113,154,118,149,298,319,291
160,642100,"Speier, Gabe",403,39.7,0.19,0,0.242,0.19,0.188,0.232,0.21,8,42,86.6,16.1,2070,82.2,82.02,18,70,90,-0.20000000000000284,6.03,108,155,116,147,298,323,305
159,656212,"Barnes, Charlie",655,24.3,0.243,0.108,0.296,0.351,0.281,0.267,0.207,9,37,86.8,17.6,2407,81.8,80.62,20,81,78,-1.2000000000000028,5.39,106,157,117,149,297,332,292
158,669713,"Wesneski, Hayden",495,31.9,0.119,0.19,0.15,0.31,0.235,0.248,0.154,5,42,83.1,28.7,2566,81.2,81.43,24,72,86,0.20000000000000284,6.63,110,153,121,148,302,320,290
158,650911,"Sánchez, Cristopher",873,18.1,0.303,0.121,0.385,0.424,0.335,0.22,0.196,10,33,80.6,-7.8,1941,84.5,85.43,19,77,81,0.9000000000000057,6.94,110,151,115,147,294,322,288
